CORN,SOYBEAN,WHEAT,RICE,OAT
0.5197568389057751,0.5579268292682927,0.5184049079754601,0.474025974025974,0.5238095238095238
0.547112462006079,0.5823170731707317,0.5122699386503068,0.4025974025974026,0.5476190476190477
0.541033434650456,0.5609756097560976,0.5061349693251533,0.42857142857142855,0.5238095238095238
0.5258358662613982,0.5670731707317073,0.4938650306748466,0.4448051948051948,0.47619047619047616
0.5227963525835866,0.5213414634146342,0.5030674846625767,0.4318181818181818,0.6428571428571429
0.49848024316109424,0.5396341463414634,0.5184049079754601,0.474025974025974,0.5476190476190477
0.5592705167173252,0.5335365853658537,0.4938650306748466,0.4577922077922078,0.5476190476190477
0.5379939209726444,0.5182926829268293,0.5153374233128835,0.4967532467532468,0.42857142857142855
0.5562310030395137,0.4847560975609756,0.4785276073619632,0.4805194805194805,0.6190476190476191
0.5075987841945289,0.5335365853658537,0.49693251533742333,0.4642857142857143,0.6190476190476191
0.5562310030395137,0.5060975609756098,0.49693251533742333,0.4805194805194805,0.5952380952380952
0.547112462006079,0.5670731707317073,0.5030674846625767,0.474025974025974,0.5
0.5653495440729484,0.5426829268292683,0.4938650306748466,0.4448051948051948,0.47619047619047616
0.47720364741641336,0.5823170731707317,0.5306748466257669,0.4577922077922078,0.6666666666666666
0.5319148936170213,0.5426829268292683,0.4815950920245399,0.4935064935064935,0.6428571428571429
0.5167173252279635,0.5457317073170732,0.5,0.41883116883116883,0.5476190476190477
0.5319148936170213,0.5792682926829268,0.49079754601226994,0.4383116883116883,0.5
0.5288753799392097,0.551829268292683,0.5,0.4772727272727273,0.40476190476190477
0.5440729483282675,0.5762195121951219,0.5214723926380368,0.461038961038961,0.5476190476190477
0.513677811550152,0.5,0.4938650306748466,0.41883116883116883,0.5
0.5167173252279635,0.551829268292683,0.50920245398773,0.4577922077922078,0.6666666666666666
0.5623100303951368,0.5548780487804879,0.5061349693251533,0.4707792207792208,0.5952380952380952
0.5379939209726444,0.5152439024390244,0.5214723926380368,0.4772727272727273,0.5238095238095238
0.5197568389057751,0.5823170731707317,0.5122699386503068,0.461038961038961,0.5714285714285714
0.5349544072948328,0.5853658536585366,0.46932515337423314,0.43506493506493504,0.5238095238095238
0.5349544072948328,0.5426829268292683,0.49079754601226994,0.4935064935064935,0.5952380952380952
0.5319148936170213,0.5457317073170732,0.49693251533742333,0.45454545454545453,0.5714285714285714
0.513677811550152,0.5853658536585366,0.5122699386503068,0.4675324675324675,0.5476190476190477
0.5167173252279635,0.5609756097560976,0.48773006134969327,0.4837662337662338,0.5952380952380952
0.5592705167173252,0.5487804878048781,0.5030674846625767,0.4448051948051948,0.5238095238095238
0.49848024316109424,0.5365853658536586,0.4754601226993865,0.4642857142857143,0.6904761904761905
0.541033434650456,0.5457317073170732,0.4723926380368098,0.4772727272727273,0.5714285714285714
0.5045592705167173,0.5884146341463414,0.5153374233128835,0.4642857142857143,0.5952380952380952
0.547112462006079,0.5579268292682927,0.43558282208588955,0.4675324675324675,0.6428571428571429
0.5653495440729484,0.5213414634146342,0.48466257668711654,0.43506493506493504,0.6666666666666666
0.513677811550152,0.5548780487804879,0.49079754601226994,0.4318181818181818,0.5714285714285714
0.5288753799392097,0.5091463414634146,0.5184049079754601,0.461038961038961,0.5714285714285714
0.48632218844984804,0.5823170731707317,0.49079754601226994,0.4512987012987013,0.5238095238095238
0.48328267477203646,0.551829268292683,0.50920245398773,0.4772727272727273,0.5238095238095238
0.48328267477203646,0.5426829268292683,0.4570552147239264,0.4902597402597403,0.6190476190476191
0.5288753799392097,0.5762195121951219,0.50920245398773,0.4383116883116883,0.6428571428571429
0.5197568389057751,0.5457317073170732,0.4754601226993865,0.4577922077922078,0.6428571428571429
0.5440729483282675,0.5640243902439024,0.450920245398773,0.44805194805194803,0.5476190476190477
0.5319148936170213,0.5701219512195121,0.5122699386503068,0.4805194805194805,0.6190476190476191
0.541033434650456,0.5640243902439024,0.4785276073619632,0.5032467532467533,0.5714285714285714
0.5349544072948328,0.5396341463414634,0.5,0.4675324675324675,0.6190476190476191
0.5592705167173252,0.5792682926829268,0.5184049079754601,0.4707792207792208,0.6190476190476191
0.5106382978723404,0.5304878048780488,0.49693251533742333,0.4448051948051948,0.47619047619047616
0.5258358662613982,0.524390243902439,0.46932515337423314,0.4707792207792208,0.5714285714285714
0.4376899696048632,0.5457317073170732,0.4815950920245399,0.487012987012987,0.5714285714285714
